Pump_ID,Temperature,Vibration,Pressure,Flow_Rate,RPM,Operational_Hours,Maintenance_Flag,Zone_ID,Block_ID,Pipeline_ID,Location_Code,Latitude,Longitude
2,119.7851318,2.365821312,284.4273813,3.900730218,2395.234787,1864.914691,1,Zone_4,Block_2,Pipe_3,Zone_4_Block_2_Pipe_3,25.229583505592636,55.20753971856328
2,70.42531958,2.902172256,238.1594514,7.361716991,1086.794496,8547.289318,1,Zone_4,Block_3,Pipe_1,Zone_4_Block_3_Pipe_1,25.187643394560567,55.199269407455795
1,72.80350097,1.213582803,105.2943528,16.298228,1452.719113,1536.030431,0,Zone_5,Block_3,Pipe_1,Zone_5_Block_3_Pipe_1,25.335552788417903,55.19755499660803
5,76.47429147,0.538344411,125.5959307,7.909420555,2206.821376,3154.909294,1,Zone_1,Block_4,Pipe_1,Zone_1_Block_4_Pipe_1,25.209908552988107,55.11906750508581
1,61.42132589,2.191742912,285.5920918,5.123296221,1948.697409,4872.430731,1,Zone_1,Block_3,Pipe_1,Zone_1_Block_3_Pipe_1,25.264013083802983,55.168639449647486
4,89.07664362,2.450004303,130.9225592,7.644917582,2644.641832,3959.387804,1,Zone_3,Block_2,Pipe_3,Zone_3_Block_2_Pipe_3,25.23682099526511,55.1932946965147
3,80.01296814,0.153584453,119.7885994,10.55216943,1791.794136,3134.73054,1,Zone_2,Block_3,Pipe_1,Zone_2_Block_3_Pipe_1,25.191384130752013,55.2568198488146
3,57.46964425,0.608246536,176.4615493,4.464847213,2802.256385,7732.89531,0,Zone_5,Block_1,Pipe_2,Zone_5_Block_1_Pipe_2,25.146805592132733,55.184280352906214
3,137.0355783,4.874303785,203.2022287,18.04767633,2827.921717,5667.596229,1,Zone_2,Block_2,Pipe_2,Zone_2_Block_2_Pipe_2,25.349732792240125,55.10165663513708
2,145.5046299,2.889378178,241.4031977,17.46954172,2467.944032,7565.597409,0,Zone_5,Block_3,Pipe_2,Zone_5_Block_3_Pipe_2,25.193513322826824,55.22311487691069
4,80.99239495,4.542114859,147.6185929,9.503962308,1247.36161,570.9916614,0,Zone_5,Block_2,Pipe_3,Zone_5_Block_2_Pipe_3,25.390972955648596,55.15961470446025
1,132.4798521,2.491959064,180.0791948,6.964257482,1918.941596,7688.193377,0,Zone_5,Block_4,Pipe_1,Zone_5_Block_4_Pipe_1,25.27959754525911,55.20702599800808
5,118.0664596,3.772089178,157.9311875,0.89430144,2743.431299,7141.417838,0,Zone_2,Block_1,Pipe_2,Zone_2_Block_1_Pipe_2,25.146798356100863,55.26280882494748
3,100.0799824,1.024386046,156.1801882,11.51290058,2169.306103,2533.411789,1,Zone_4,Block_4,Pipe_2,Zone_4_Block_4_Pipe_2,25.129301634201916,55.22826230550756
2,67.62717856,3.069754246,268.8477885,16.41464904,1852.553642,3988.010097,1,Zone_2,Block_1,Pipe_3,Zone_2_Block_1_Pipe_3,25.372796120623633,55.25257120734941
2,67.07932004,3.534090872,182.8500264,15.37077085,2430.72373,9689.136786,0,Zone_5,Block_3,Pipe_3,Zone_5_Block_3_Pipe_3,25.254270331524083,55.291267241406565
2,115.4624151,1.719532039,293.4115492,17.86951558,1027.395143,8273.647656,0,Zone_3,Block_2,Pipe_3,Zone_3_Block_2_Pipe_3,25.23682099526511,55.1932946965147
4,115.9704886,2.884816348,216.461121,17.51763848,1368.837789,1662.133563,0,Zone_1,Block_3,Pipe_2,Zone_1_Block_3_Pipe_2,25.277724370658614,55.3661638227729
1,64.86630521,3.115311271,230.9741355,3.177533196,1032.393516,930.4741107,0,Zone_5,Block_4,Pipe_3,Zone_5_Block_4_Pipe_3,25.298756685306195,55.17478766874466
2,121.8383728,2.610950774,215.5700605,18.4954381,2992.723531,8548.636729,0,Zone_3,Block_2,Pipe_2,Zone_3_Block_2_Pipe_2,25.368448205128292,55.342436113869326
4,93.92552688,4.785372867,127.5104385,1.305267776,2668.660881,2093.094063,0,Zone_4,Block_3,Pipe_1,Zone_4_Block_3_Pipe_1,25.187643394560567,55.199269407455795
2,120.4922408,3.248232332,116.8663598,4.883185224,1767.872813,873.8152529,1,Zone_5,Block_3,Pipe_2,Zone_5_Block_3_Pipe_2,25.193513322826824,55.22311487691069
1,105.4758083,0.531065535,282.8951489,11.68345852,1252.773253,3129.339931,1,Zone_3,Block_2,Pipe_1,Zone_3_Block_2_Pipe_1,25.141848158195614,55.286989438048266
4,53.5512964,4.32711962,184.580655,19.3859035,2189.067212,1323.719328,1,Zone_5,Block_2,Pipe_2,Zone_5_Block_2_Pipe_2,25.158794858725745,55.15597101766581
5,85.55564129,1.389245297,195.0572951,16.16338739,2887.451104,8303.801294,0,Zone_2,Block_4,Pipe_1,Zone_2_Block_4_Pipe_1,25.113935123816,55.24166447754858
1,52.88628589,1.916481705,277.2865048,13.53781371,1962.498945,5678.082963,1,Zone_3,Block_1,Pipe_2,Zone_3_Block_1_Pipe_2,25.31959818254342,55.34862125274558
2,123.1661391,3.76130142,279.0341157,17.43686979,1528.780139,2488.830326,0,Zone_2,Block_1,Pipe_2,Zone_2_Block_1_Pipe_2,25.146798356100863,55.26280882494748
1,68.57291147,3.704007398,104.9525057,18.59255289,1872.182965,1489.474035,0,Zone_2,Block_2,Pipe_2,Zone_2_Block_2_Pipe_2,25.349732792240125,55.10165663513708
4,144.1874636,2.818328163,130.1183915,19.30757964,1163.973439,9739.472712,0,Zone_3,Block_1,Pipe_2,Zone_3_Block_1_Pipe_2,25.31959818254342,55.34862125274558
4,149.4045607,0.186532614,241.7251381,11.50884841,2681.63122,1041.001956,1,Zone_1,Block_4,Pipe_3,Zone_1_Block_4_Pipe_3,25.151157237106187,55.3139734361669
3,138.1779472,1.118649368,110.9707253,0.561046033,1213.532634,8223.358789,0,Zone_3,Block_1,Pipe_2,Zone_3_Block_1_Pipe_2,25.31959818254342,55.34862125274558
2,81.83894024,3.853696188,282.0086731,12.83065015,1552.288053,2730.533223,1,Zone_1,Block_2,Pipe_2,Zone_1_Block_2_Pipe_2,25.113568186673163,55.367767699546995
2,58.89833304,1.501772906,257.0635219,12.36226315,2096.656571,2273.169703,1,Zone_5,Block_4,Pipe_3,Zone_5_Block_4_Pipe_3,25.298756685306195,55.17478766874466
3,122.7131431,3.646674743,152.3020728,5.869096817,1756.410223,2394.436033,1,Zone_5,Block_2,Pipe_3,Zone_5_Block_2_Pipe_3,25.390972955648596,55.15961470446025
4,60.84363778,0.456006488,159.2499043,3.832403778,1845.083829,9666.023777,1,Zone_3,Block_4,Pipe_3,Zone_3_Block_4_Pipe_3,25.332539847008334,55.1483663861762
4,67.16892844,4.858476391,132.8498443,13.50553078,2641.827811,4080.122136,1,Zone_5,Block_4,Pipe_3,Zone_5_Block_4_Pipe_3,25.298756685306195,55.17478766874466
2,57.9576501,2.570489758,275.1464744,15.92951192,2141.172099,7962.064448,1,Zone_4,Block_2,Pipe_3,Zone_4_Block_2_Pipe_3,25.229583505592636,55.20753971856328
4,85.57270094,3.477342849,200.3945236,10.69311213,1441.164428,1990.649422,1,Zone_2,Block_3,Pipe_3,Zone_2_Block_3_Pipe_3,25.342519204434936,55.24813867890932
1,70.82425471,3.427813908,128.0260808,0.7113386,1291.01147,7929.848001,1,Zone_2,Block_2,Pipe_3,Zone_2_Block_2_Pipe_3,25.25742692948967,55.12221339552023
4,112.0164209,4.76562281,150.5019219,0.507026031,2586.619079,8154.606041,1,Zone_1,Block_4,Pipe_3,Zone_1_Block_4_Pipe_3,25.151157237106187,55.3139734361669
4,86.93785676,2.203090301,136.838785,19.65092018,1663.107296,6904.126916,1,Zone_5,Block_2,Pipe_3,Zone_5_Block_2_Pipe_3,25.390972955648596,55.15961470446025
2,89.32019442,0.61238461,254.0048644,14.34843872,2083.762574,6428.967231,1,Zone_1,Block_2,Pipe_3,Zone_1_Block_2_Pipe_3,25.187368742059412,55.13476071785754
4,102.963603,0.349318804,213.2469909,12.75362581,1948.316295,6797.782158,1,Zone_2,Block_4,Pipe_3,Zone_2_Block_4_Pipe_3,25.15454749016213,55.31205720315428
1,81.83917881,3.512985614,139.9454272,6.420982297,1396.363244,9760.805921,1,Zone_2,Block_1,Pipe_1,Zone_2_Block_1_Pipe_1,25.177633994480004,55.37226994217783
5,82.820597,3.538372707,221.9083459,9.637923865,1455.436325,8141.369553,0,Zone_5,Block_4,Pipe_2,Zone_5_Block_4_Pipe_2,25.15502135295603,55.31870215041229
5,84.72577266,0.712588285,212.6583299,5.96759506,2537.553519,8289.233318,1,Zone_4,Block_2,Pipe_2,Zone_4_Block_2_Pipe_2,25.305269907953647,55.10762573802323
5,122.0650905,2.312329069,265.5131591,18.30270068,1967.442062,4133.43409,0,Zone_4,Block_4,Pipe_3,Zone_4_Block_4_Pipe_3,25.163701733203485,55.34463842853645
2,88.85476238,0.765765644,131.010372,18.37007982,2923.56912,585.0453976,0,Zone_5,Block_4,Pipe_3,Zone_5_Block_4_Pipe_3,25.298756685306195,55.17478766874466
5,60.20249488,3.945261226,246.4321945,1.862593124,1470.345258,6561.823058,1,Zone_5,Block_1,Pipe_1,Zone_5_Block_1_Pipe_1,25.110316556334567,55.1943067943229
5,118.2019206,1.708812004,137.448812,19.18331626,1821.317665,6698.803607,0,Zone_1,Block_3,Pipe_3,Zone_1_Block_3_Pipe_3,25.279369993643325,55.29002112695313
1,144.3079082,4.068047455,137.0087036,10.71670471,2933.514296,3910.404797,0,Zone_5,Block_2,Pipe_1,Zone_5_Block_2_Pipe_1,25.385214291922974,55.18140470953217
1,56.83494998,3.828996574,233.0359385,11.39417567,1814.698536,6925.164447,1,Zone_4,Block_2,Pipe_2,Zone_4_Block_2_Pipe_2,25.305269907953647,55.10762573802323
5,139.6842385,4.368679556,153.614471,17.12691832,2850.407182,9593.143971,0,Zone_5,Block_1,Pipe_2,Zone_5_Block_1_Pipe_2,25.146805592132733,55.184280352906214
3,85.53055534,1.721149067,255.3266981,5.312431472,1096.746769,6290.876779,0,Zone_1,Block_4,Pipe_3,Zone_1_Block_4_Pipe_3,25.151157237106187,55.3139734361669
4,105.0483366,4.926079623,148.4720958,15.64008126,2890.090466,7352.627425,1,Zone_1,Block_3,Pipe_1,Zone_1_Block_3_Pipe_1,25.264013083802983,55.168639449647486
4,65.30134412,2.478048283,210.2538774,10.59618377,2933.423117,8073.508048,1,Zone_1,Block_2,Pipe_1,Zone_1_Block_2_Pipe_1,25.390875388329366,55.18692543587413
4,78.34936128,1.034720908,127.2569617,4.306761125,1811.194953,1681.930579,0,Zone_1,Block_3,Pipe_2,Zone_1_Block_3_Pipe_2,25.277724370658614,55.3661638227729
2,74.82767883,0.218665371,252.8181371,3.912618864,2946.689251,4195.451966,0,Zone_3,Block_3,Pipe_2,Zone_3_Block_3_Pipe_2,25.155456336657657,55.12309397294864
2,54.85913209,0.832505022,116.8444903,19.42864034,1801.741748,6961.759276,1,Zone_5,Block_4,Pipe_1,Zone_5_Block_4_Pipe_1,25.27959754525911,55.20702599800808
4,112.5991464,2.661468162,193.628097,0.706829152,2041.471499,4429.320254,1,Zone_2,Block_4,Pipe_1,Zone_2_Block_4_Pipe_1,25.113935123816,55.24166447754858
5,128.3966683,0.645662306,285.3101888,12.55365044,2769.329838,5460.167902,0,Zone_5,Block_4,Pipe_2,Zone_5_Block_4_Pipe_2,25.15502135295603,55.31870215041229
3,53.76914089,2.66053952,171.0791199,7.421868996,1325.422618,7255.500136,1,Zone_3,Block_2,Pipe_1,Zone_3_Block_2_Pipe_1,25.141848158195614,55.286989438048266
1,55.50442845,1.993477006,206.5917081,16.91654875,2105.00115,8110.442692,1,Zone_1,Block_3,Pipe_2,Zone_1_Block_3_Pipe_2,25.277724370658614,55.3661638227729
2,73.96540972,2.873978014,262.2526822,6.079444009,2304.926007,5697.866807,0,Zone_3,Block_3,Pipe_1,Zone_3_Block_3_Pipe_1,25.11742508365046,55.14227726749243
4,66.99265463,3.926071415,242.0381982,3.059038735,2752.849604,3872.611876,1,Zone_4,Block_2,Pipe_3,Zone_4_Block_2_Pipe_3,25.229583505592636,55.20753971856328
1,75.93134402,3.015285645,175.1610807,19.43439038,2723.705425,1750.307137,0,Zone_4,Block_1,Pipe_2,Zone_4_Block_1_Pipe_2,25.23204574812188,55.13236742809799
5,84.91813139,3.72586578,145.7162446,1.82517138,2275.285712,3283.909797,1,Zone_5,Block_4,Pipe_1,Zone_5_Block_4_Pipe_1,25.27959754525911,55.20702599800808
2,147.3750698,2.768989518,139.1294548,10.2740632,1751.461209,4777.650462,1,Zone_5,Block_2,Pipe_2,Zone_5_Block_2_Pipe_2,25.158794858725745,55.15597101766581
5,83.18882977,4.870360542,232.6414463,14.59358696,1549.289202,1742.956969,0,Zone_2,Block_4,Pipe_1,Zone_2_Block_4_Pipe_1,25.113935123816,55.24166447754858
3,74.20965757,1.746377278,124.8783915,18.35791577,2962.920704,981.9138137,1,Zone_2,Block_3,Pipe_3,Zone_2_Block_3_Pipe_3,25.342519204434936,55.24813867890932
3,54.02781058,2.372228022,109.1052539,7.304538322,1140.248879,2063.537954,0,Zone_4,Block_2,Pipe_3,Zone_4_Block_2_Pipe_3,25.229583505592636,55.20753971856328
5,109.647969,2.134862893,102.8688885,16.73771339,1690.705417,5555.113559,0,Zone_1,Block_1,Pipe_3,Zone_1_Block_1_Pipe_3,25.381849682469255,55.37890929570277
2,140.1072619,4.920487695,131.9210009,3.833105069,2198.342518,4402.963697,1,Zone_3,Block_4,Pipe_2,Zone_3_Block_4_Pipe_2,25.15990213464751,55.318881853501416
2,105.5627432,3.943082111,243.3065708,19.39624838,1939.210378,7459.090433,0,Zone_2,Block_3,Pipe_3,Zone_2_Block_3_Pipe_3,25.342519204434936,55.24813867890932
1,133.4249469,1.343176065,153.3900029,8.195086989,1932.593905,3611.058952,0,Zone_2,Block_3,Pipe_2,Zone_2_Block_3_Pipe_2,25.119515477895586,55.32823551458507
5,58.52141957,1.145519067,122.5262488,9.881428992,1576.765621,3646.613945,1,Zone_1,Block_1,Pipe_3,Zone_1_Block_1_Pipe_3,25.381849682469255,55.37890929570277
3,59.74300529,4.36976748,299.4286293,4.182614668,1930.512898,538.9530051,0,Zone_1,Block_1,Pipe_2,Zone_1_Block_1_Pipe_2,25.191272672887862,55.331381104005786
1,112.8472908,2.484411427,116.8285117,18.52493763,2918.206541,2549.45909,0,Zone_5,Block_4,Pipe_3,Zone_5_Block_4_Pipe_3,25.298756685306195,55.17478766874466
1,59.63572201,0.657294484,134.0657905,14.72630529,2228.41532,4412.053637,0,Zone_3,Block_3,Pipe_1,Zone_3_Block_3_Pipe_1,25.11742508365046,55.14227726749243
4,98.68453713,0.702746855,263.0193306,12.59810871,2074.460645,6454.08915,0,Zone_1,Block_1,Pipe_1,Zone_1_Block_1_Pipe_1,25.389689609922367,55.331290153986366
4,67.8034202,2.385686253,201.9760432,16.95905128,1520.195892,3124.09028,0,Zone_2,Block_2,Pipe_2,Zone_2_Block_2_Pipe_2,25.349732792240125,55.10165663513708
2,62.78636273,2.83175649,295.9087647,2.68283715,1322.339195,5429.960137,1,Zone_2,Block_1,Pipe_3,Zone_2_Block_1_Pipe_3,25.372796120623633,55.25257120734941
2,102.6354984,1.771849059,150.3101578,13.61997523,1015.863416,3251.166219,1,Zone_4,Block_2,Pipe_3,Zone_4_Block_2_Pipe_3,25.229583505592636,55.20753971856328
1,63.54079909,3.770483566,123.982627,1.254721689,2837.424184,5427.681768,1,Zone_1,Block_3,Pipe_1,Zone_1_Block_3_Pipe_1,25.264013083802983,55.168639449647486
3,74.49993745,1.684617198,223.491611,19.73579402,1944.698346,5189.243061,0,Zone_5,Block_4,Pipe_3,Zone_5_Block_4_Pipe_3,25.298756685306195,55.17478766874466
5,71.19055289,1.982087489,127.5209761,16.22854759,2627.876652,7494.489409,0,Zone_3,Block_3,Pipe_3,Zone_3_Block_3_Pipe_3,25.10617534828874,55.331673430788996
2,147.3443481,0.17475796,261.7132502,17.10507259,2854.938058,3429.420178,1,Zone_5,Block_3,Pipe_2,Zone_5_Block_3_Pipe_2,25.193513322826824,55.22311487691069
5,50.88654275,2.223597236,290.359243,2.933766111,2660.3699,4631.8546,1,Zone_2,Block_3,Pipe_1,Zone_2_Block_3_Pipe_1,25.191384130752013,55.2568198488146
2,57.60937834,0.282757907,117.1046941,16.60928365,1457.303162,892.1614301,1,Zone_5,Block_3,Pipe_3,Zone_5_Block_3_Pipe_3,25.254270331524083,55.291267241406565
1,136.287948,3.760832997,135.5808257,13.98101772,1975.100298,5129.091258,1,Zone_2,Block_4,Pipe_3,Zone_2_Block_4_Pipe_3,25.15454749016213,55.31205720315428
4,101.8264377,1.990960555,245.0536224,2.762178945,1314.2833,8540.099567,1,Zone_2,Block_1,Pipe_2,Zone_2_Block_1_Pipe_2,25.146798356100863,55.26280882494748
2,69.83961515,1.550926382,267.6828655,4.893282811,2584.980641,7346.495134,0,Zone_2,Block_4,Pipe_2,Zone_2_Block_4_Pipe_2,25.384665661175998,55.26838315927085
1,75.51088492,0.611525306,225.8974257,19.4993764,1005.097812,8058.433679,0,Zone_2,Block_4,Pipe_2,Zone_2_Block_4_Pipe_2,25.384665661175998,55.26838315927085
2,136.2867667,0.943320123,274.9344117,18.04412784,2991.743308,2923.525238,0,Zone_2,Block_4,Pipe_2,Zone_2_Block_4_Pipe_2,25.384665661175998,55.26838315927085
4,142.3637916,4.086378452,164.8470537,16.71697656,1311.50398,8056.299104,1,Zone_4,Block_4,Pipe_3,Zone_4_Block_4_Pipe_3,25.163701733203485,55.34463842853645
2,74.98867895,3.504943322,165.8298087,3.948553349,1716.938281,7482.639266,1,Zone_5,Block_1,Pipe_3,Zone_5_Block_1_Pipe_3,25.126547750615575,55.34110162306973
4,71.31982704,1.564603895,143.0940408,0.868474544,2793.752913,8745.188307,1,Zone_4,Block_3,Pipe_3,Zone_4_Block_3_Pipe_3,25.136611470453435,55.10942875570602
4,86.56717267,2.027112406,260.2028451,14.59948308,1762.177584,4484.479623,0,Zone_4,Block_1,Pipe_2,Zone_4_Block_1_Pipe_2,25.23204574812188,55.13236742809799
5,138.6408189,1.726998002,289.6700624,11.79994031,1414.683232,8917.57742,0,Zone_1,Block_1,Pipe_3,Zone_1_Block_1_Pipe_3,25.381849682469255,55.37890929570277
4,51.00599754,0.284524054,227.3097563,3.155953138,1474.988575,636.1173093,1,Zone_1,Block_3,Pipe_1,Zone_1_Block_3_Pipe_1,25.264013083802983,55.168639449647486
5,90.94999466,0.329125845,204.434675,11.77689796,2477.302328,2775.245075,1,Zone_1,Block_1,Pipe_1,Zone_1_Block_1_Pipe_1,25.389689609922367,55.331290153986366
4,82.10217554,3.361533189,202.7777529,14.61988223,2296.126057,8551.833076,0,Zone_3,Block_4,Pipe_3,Zone_3_Block_4_Pipe_3,25.332539847008334,55.1483663861762
3,110.0352704,4.261376634,103.0687852,9.12160302,1715.596854,6172.825712,0,Zone_1,Block_4,Pipe_2,Zone_1_Block_4_Pipe_2,25.256020406353343,55.326665341562915
2,96.90768744,4.151817235,258.6200584,7.169871471,2660.937888,7568.908501,1,Zone_5,Block_3,Pipe_1,Zone_5_Block_3_Pipe_1,25.335552788417903,55.19755499660803
5,66.24809377,0.175499797,166.2967968,3.610835868,2160.382533,5993.672212,0,Zone_4,Block_3,Pipe_3,Zone_4_Block_3_Pipe_3,25.136611470453435,55.10942875570602
1,128.7089903,2.261935366,277.1695948,11.15363427,2901.998672,405.272481,0,Zone_5,Block_3,Pipe_1,Zone_5_Block_3_Pipe_1,25.335552788417903,55.19755499660803
1,113.4305772,3.540241898,260.5968206,16.02605295,1184.387213,8738.213247,1,Zone_1,Block_4,Pipe_1,Zone_1_Block_4_Pipe_1,25.209908552988107,55.11906750508581
5,66.1931717,1.119269935,246.5942388,19.20843825,1406.48191,6392.631349,1,Zone_3,Block_3,Pipe_1,Zone_3_Block_3_Pipe_1,25.11742508365046,55.14227726749243
5,70.38764289,1.722086011,226.8728262,17.62723402,1271.773955,3619.978934,1,Zone_3,Block_1,Pipe_1,Zone_3_Block_1_Pipe_1,25.280334503522962,55.12236519310393
3,131.3487002,4.341533275,222.5803463,4.478672376,2438.664135,9322.479061,1,Zone_4,Block_1,Pipe_3,Zone_4_Block_1_Pipe_3,25.24855307303338,55.29092312337913
3,62.55146981,4.206835714,103.6182798,17.27248847,2978.940886,2176.515899,0,Zone_5,Block_2,Pipe_1,Zone_5_Block_2_Pipe_1,25.385214291922974,55.18140470953217
1,120.7651603,4.688034381,134.5453227,19.30443855,2142.308548,3496.510326,1,Zone_2,Block_2,Pipe_3,Zone_2_Block_2_Pipe_3,25.25742692948967,55.12221339552023
3,67.29585386,0.948646272,176.0539312,15.34093209,2595.999441,3055.445409,0,Zone_5,Block_3,Pipe_1,Zone_5_Block_3_Pipe_1,25.335552788417903,55.19755499660803
3,107.483404,2.366747945,137.7299525,3.198725508,2777.249415,7094.746407,0,Zone_1,Block_2,Pipe_1,Zone_1_Block_2_Pipe_1,25.390875388329366,55.18692543587413
5,97.02536138,4.938193542,143.7882031,4.041694121,2689.573701,473.3441017,0,Zone_2,Block_4,Pipe_1,Zone_2_Block_4_Pipe_1,25.113935123816,55.24166447754858
2,127.5685972,3.241697972,141.9896042,17.15158298,2875.624518,3561.503431,1,Zone_3,Block_4,Pipe_3,Zone_3_Block_4_Pipe_3,25.332539847008334,55.1483663861762
2,88.41947787,3.663943978,153.146231,17.10085709,1879.466346,2117.150768,1,Zone_4,Block_1,Pipe_1,Zone_4_Block_1_Pipe_1,25.312421773338812,55.396066080980155
1,141.0428372,2.588800134,126.7943689,18.2821927,2637.687728,3321.831322,1,Zone_4,Block_1,Pipe_1,Zone_4_Block_1_Pipe_1,25.312421773338812,55.396066080980155
5,128.4253766,3.765348281,295.4064904,15.92328222,1140.56397,3490.625529,0,Zone_3,Block_2,Pipe_2,Zone_3_Block_2_Pipe_2,25.368448205128292,55.342436113869326
2,127.8773069,0.130887508,164.6773759,18.83763807,2275.65207,8184.810404,1,Zone_1,Block_2,Pipe_1,Zone_1_Block_2_Pipe_1,25.390875388329366,55.18692543587413
2,77.860003,4.479275387,274.8266414,6.319695839,2671.547008,8595.46952,1,Zone_3,Block_4,Pipe_2,Zone_3_Block_4_Pipe_2,25.15990213464751,55.318881853501416
5,96.36445188,3.17905323,104.1099076,6.405317854,1419.397128,8725.789139,0,Zone_1,Block_1,Pipe_3,Zone_1_Block_1_Pipe_3,25.381849682469255,55.37890929570277
2,70.47544583,3.640946537,226.2106715,17.53485811,1722.802448,7572.763169,0,Zone_2,Block_2,Pipe_1,Zone_2_Block_2_Pipe_1,25.19759909922898,55.261802672574696
2,131.8331178,4.547301972,254.8512441,2.853469269,1889.491968,187.8253989,1,Zone_3,Block_4,Pipe_1,Zone_3_Block_4_Pipe_1,25.376562270506934,55.361438177056314
4,114.232468,2.91372948,222.5638831,0.800959586,1727.824781,524.4351596,0,Zone_1,Block_1,Pipe_2,Zone_1_Block_1_Pipe_2,25.191272672887862,55.331381104005786
1,50.67265472,0.713286234,200.5671764,3.125706851,1403.921489,5992.909036,0,Zone_2,Block_4,Pipe_2,Zone_2_Block_4_Pipe_2,25.384665661175998,55.26838315927085
5,107.2790491,2.408422582,282.2068407,13.88929327,2289.359365,2339.408724,1,Zone_3,Block_4,Pipe_1,Zone_3_Block_4_Pipe_1,25.376562270506934,55.361438177056314
4,54.68075321,4.036866268,119.8182059,1.844566306,2901.572008,3550.876953,1,Zone_4,Block_1,Pipe_3,Zone_4_Block_1_Pipe_3,25.24855307303338,55.29092312337913
5,86.925837,4.140832018,273.1694904,8.523749838,2056.724933,2219.042049,0,Zone_3,Block_4,Pipe_2,Zone_3_Block_4_Pipe_2,25.15990213464751,55.318881853501416
1,139.4964642,3.32239473,274.3093357,6.935224872,2607.014035,829.0052356,0,Zone_5,Block_2,Pipe_1,Zone_5_Block_2_Pipe_1,25.385214291922974,55.18140470953217
4,60.16317981,1.188503433,289.6372222,13.21608774,1890.666565,1708.488693,1,Zone_3,Block_4,Pipe_2,Zone_3_Block_4_Pipe_2,25.15990213464751,55.318881853501416
5,59.19486464,3.70803094,250.7713086,17.99471602,1595.774186,5708.902965,1,Zone_5,Block_2,Pipe_3,Zone_5_Block_2_Pipe_3,25.390972955648596,55.15961470446025
2,132.154082,3.225144049,103.7963807,18.51329443,1140.284837,882.5848199,0,Zone_2,Block_3,Pipe_2,Zone_2_Block_3_Pipe_2,25.119515477895586,55.32823551458507
1,76.92790498,0.250730697,138.5595895,1.926217121,1685.378516,2859.896241,1,Zone_3,Block_3,Pipe_1,Zone_3_Block_3_Pipe_1,25.11742508365046,55.14227726749243
4,53.57445816,2.292591587,217.7393692,14.48987223,2519.497961,4956.148822,0,Zone_2,Block_3,Pipe_2,Zone_2_Block_3_Pipe_2,25.119515477895586,55.32823551458507
5,111.8911566,2.960425228,250.4554377,7.993536927,2951.982482,1946.66753,1,Zone_2,Block_4,Pipe_3,Zone_2_Block_4_Pipe_3,25.15454749016213,55.31205720315428
4,76.37122759,3.355418368,263.7018891,5.706368126,2374.837811,2970.340517,0,Zone_1,Block_3,Pipe_1,Zone_1_Block_3_Pipe_1,25.264013083802983,55.168639449647486
1,91.43104712,2.855452721,120.1478598,14.34352346,2297.908808,1269.740181,1,Zone_2,Block_3,Pipe_1,Zone_2_Block_3_Pipe_1,25.191384130752013,55.2568198488146
2,68.67348248,0.985945373,276.8037221,0.589454911,2643.911434,8761.123558,1,Zone_2,Block_4,Pipe_1,Zone_2_Block_4_Pipe_1,25.113935123816,55.24166447754858
5,135.5213283,0.219135114,132.0220956,6.669363632,1707.311187,2753.032074,1,Zone_3,Block_1,Pipe_1,Zone_3_Block_1_Pipe_1,25.280334503522962,55.12236519310393
4,110.3257642,2.13515198,264.8397534,3.028644942,2913.233555,8096.798335,0,Zone_3,Block_4,Pipe_3,Zone_3_Block_4_Pipe_3,25.332539847008334,55.1483663861762
2,120.228201,4.332659408,210.7843205,1.592284139,2496.345592,3472.656504,1,Zone_4,Block_2,Pipe_1,Zone_4_Block_2_Pipe_1,25.28226345557043,55.13587827378149
3,92.85264073,2.547323356,163.611993,5.550585989,2392.394121,2091.998261,1,Zone_1,Block_4,Pipe_3,Zone_1_Block_4_Pipe_3,25.151157237106187,55.3139734361669
2,71.04097833,4.564853252,263.2803985,6.569250317,1506.816064,7603.035908,1,Zone_2,Block_1,Pipe_3,Zone_2_Block_1_Pipe_3,25.372796120623633,55.25257120734941
3,113.2752117,4.146002621,141.3066196,2.558280184,1612.390436,5437.178084,0,Zone_1,Block_3,Pipe_2,Zone_1_Block_3_Pipe_2,25.277724370658614,55.3661638227729
5,63.09896346,3.226537019,114.8868311,14.77544383,2330.509153,5844.718012,1,Zone_5,Block_4,Pipe_2,Zone_5_Block_4_Pipe_2,25.15502135295603,55.31870215041229
5,93.69005118,2.157508864,158.1081836,18.6455867,2821.073597,2236.548688,0,Zone_2,Block_3,Pipe_1,Zone_2_Block_3_Pipe_1,25.191384130752013,55.2568198488146
4,86.21512329,4.297746542,292.058594,18.74822564,2432.265486,9646.040868,1,Zone_1,Block_2,Pipe_1,Zone_1_Block_2_Pipe_1,25.390875388329366,55.18692543587413
1,83.27993338,2.157386433,103.7124114,15.84881181,2668.901565,5065.961765,1,Zone_4,Block_1,Pipe_3,Zone_4_Block_1_Pipe_3,25.24855307303338,55.29092312337913
2,123.1830974,4.368705377,154.2477987,10.82684882,2234.196849,4017.606513,0,Zone_4,Block_3,Pipe_2,Zone_4_Block_3_Pipe_2,25.283555868416713,55.35893102776268
4,76.47313114,4.987503431,184.2836994,10.99977999,2375.707416,9770.45927,1,Zone_2,Block_3,Pipe_1,Zone_2_Block_3_Pipe_1,25.191384130752013,55.2568198488146
